col1,col2
2.589993222749149,6.708064893886523
1.6103097687764705,2.5930975514169297
2.2420050259572633,5.0265865364176285
2.108133238322167,4.444225750518706
2.8178901345701384,7.940504810507712
1.7741876414079103,3.1477417869245636
2.5812199255337833,6.66269630397263
3.4496379935223844,11.900002286353143
2.0698063283922266,4.284098237052509
2.476784431642425,6.134461120826289
2.924417178236135,8.552215832362597
4.379149195545279,19.17694767684486
3.3763679837334597,11.399860761580348
3.2995076603103124,10.886750800446432
2.0123042266977302,4.04936830078555
3.532004005123148,12.475052292205957
2.9121357395145377,8.480534565357884
3.416452303058141,11.672146339071274
2.2748941082284446,5.175143203652491
4.020727954616532,16.166253285034845
2.3312552278538243,5.434750937395786
2.663021816102406,7.091685193037358
3.4441555420112286,11.86220739756666
3.062989962815492,9.38190751230845
2.9012026245169915,8.41697666850428
1.5804250553717796,2.4977433556468926
2.566896558586591,6.588957942483685
2.192535431337144,4.807211617668757
1.395792958079885,1.9482379818253954
2.3924880948771983,5.723999284129126
2.239900299771798,5.0171533529177905
2.274210347152493,5.1720327030954625
2.0681087946110264,4.277073986347473
2.4781897743625825,6.1414245577552675
1.5099565462559976,2.279968771581341
1.9086281845277688,3.6428615467737666
0.7510266389569002,0.5640410124228982
1.0826810141560936,1.1721981784140674
2.0676207621335507,4.275055616005726
1.2273445315931373,1.5063745992315776
1.7906281411963099,3.2063491400441517
1.601007411766327,2.563224732530714
1.6937212297322792,2.868691604045824
1.6319401860636953,2.6632287708896083
1.936488753186883,3.749988691219289
1.482362275609914,2.1973979161514023
1.6901964930680635,2.8567641851795806
0.8039296305008508,0.6463028507972344
1.1542651635081165,1.3323280676884188
2.1234938513858044,4.509226136873317
1.4528560999910491,2.1107908472812014
1.7220898772484596,2.9655935453216147
1.5087281139536173,2.2762605218340393
2.01264425377976,4.050736892272687
1.1699302397472089,1.3687367658749616
2.058584841017137,4.2377715476655515
1.9251961681289125,3.706380285778248
1.4005752391433477,1.9616110005014455
1.5934589721279404,2.5391114958550323
1.1275367380692738,1.271339095695898
1.9905489004136492,3.962284924937988
1.5839287462404046,2.5088302731667
1.906181650066512,3.6335284830502905
1.8480717332108292,3.415369131092878
2.8137416591561,7.917142124470524
2.7646306312524045,7.643182527259069
2.836484543048386,8.04564456295241
2.824457238805312,7.977558693839728
2.6262291326408262,6.897079457131387
2.9930515328066183,8.958357478036048
3.204476139958018,10.26866733156024
3.2673605178460012,10.67564475357889
2.5669042687321384,6.588997524835274
2.8797099710095577,8.292729517131868
3.3936782926706486,11.517052354143969
3.298839203476569,10.882340090393924
4.271162405667379,18.242828295586353
3.4634482775970388,11.995473971589895
2.7185744983354327,7.39064730299975
3.5154377666525507,12.358302691207074
2.5597408404930766,6.552273170488202
2.964275543447112,8.78692949747867
2.650786431063477,7.0266687031102455
2.566295933418969,6.585874817882737
3.036346297765912,9.21939883995676
4.053214900287831,16.42855102791529
2.6870115096931513,7.220030853223468
2.5254412875696874,6.37785369696164
3.9250392801760143,15.405933350924645
2.433112776241456,5.920037781909405
3.8215666575169385,14.604371717845185
3.0227730042138448,9.137156635003992
3.3236517643075865,11.046661050384932
2.968100277878515,8.809619259542519
2.649653513454825,7.020663741363499
2.0167445480205144,4.067258571970469
2.429525605914165,5.902594669792591
2.409989031850807,5.808047133641189
1.2217082753684791,1.4925711101038237
2.6357097973912547,6.9469661360642485
1.4199544603429897,2.016270669447951
1.0493577610094071,1.101151710590676
1.607967300552399,2.5855588396457687
1.9942680195109803,3.977104933644248
0.9302499152652144,0.8653649048509385
1.1929259292041126,1.4230722725674954
0.7193639087257717,0.5174844331772204
0.8050864389744123,0.6481641742205002
0.9981807536521908,0.9963648169616557
0.6008955186039371,0.3610754242782945
1.8409210922589985,3.388990467924064
0.16645368734020044,0.027706830029149206
0.6697940532009297,0.4486240737033298
1.043494239634449,1.088880228150277
0.3615520034275717,0.13071985118249083
-0.5654212988106857,0.31970124514876275
-0.030589505466307683,0.0009357178446732676
0.22077580097515748,0.04874195429622234
-0.020085282726386988,0.0004034185821988995
0.7800381227225628,0.6084594729005399
0.4097431055146384,0.16788941251678008
-0.7595296091842189,0.5768852272275322
-0.4497861185983231,0.2023075524837448
0.5962005159200753,0.35545505518336395
-1.0921411041248743,1.1927721913190996
0.18396345855388185,0.033842554083105804
0.7832788073574933,0.6135256900553772
0.15891319398171333,0.02525340322146965
0.41536788684587933,0.17253048142281122
-0.26521770807743816,0.0703404326778492
-0.6487814079452997,0.4209173152954854
-0.11806022715168366,0.013938217235107143
-1.1519470620289076,1.326982033717032
-0.7868651701333066,0.6191567959689175
-0.11206004655041124,0.012557454032880335
-0.8504014844208566,0.7231826847051964
-0.8456063160185044,0.7150500416903868
0.14248093940084014,0.02030081809254588
-0.1917569145107424,0.036770714262680165
-0.8165186865798835,0.666702765534138
0.04888411273006521,0.0023896564774057234
-0.8913980894608801,0.7945905538945072
-0.7450948303501448,0.555166306214511
-0.1832798477982842,0.03359150260896222
-0.036047317033820914,0.0012994090653367953
-0.8517488082328433,0.7254760323260688
-0.06667243103496734,0.004445213060112476
-1.1214441534744128,1.2576369893619423
-0.5919259101438292,0.3503762830996006
0.3484216454615079,0.1213976430261047
0.25492323331806443,0.06498585488533631
-0.361533314830508,0.1307063377323352
0.9912180100433171,0.9825131434342335
-0.5174783500148112,0.2677838427340515
-0.06260725388906807,0.003919668239530229
-1.1039160167875155,1.2186305721200141
-0.6291145331826814,0.39578509586166316
0.38511705519544,0.14831514620240757
0.02340310962805969,0.0005477055402629801
0.6210904711274862,0.38575337332536275
-0.8478434314194835,0.7188384842011644
0.3399459609082521,0.11556325633783485
0.2806769759941451,0.0787795648532179
-0.37533120855428936,0.14087351611482346
-0.4910334598816096,0.24111385872330432
-0.2936340078041947,0.08622093053915386
0.4289662136047552,0.18401201241440043
-0.6793076758588849,0.4614589184807998
0.9817763510998896,0.9638848035790136
0.8746004413126609,0.7649259319443013
0.6874920425011687,0.47264530850242875
0.2329829612966018,0.054281060254533844
0.35167330887213755,0.12367411617307786
-0.24386760480392602,0.059471408672803844
1.8104765086049268,3.2778251882102856
0.8847214739224165,0.7827320864194531
1.4848489183677902,2.2047763103779965
2.092260334770324,4.377553308453228
2.0394016480976447,4.15915908226339
1.8267332833921897,3.3369544886528097
1.736920333892742,3.016892246290074
1.8041432911060016,3.254933014842795
2.3224690832078108,5.393862642456129
2.624259551503856,6.886738193659219
2.1046003089653134,4.429342460496892
2.443180368167592,5.96913031139953
2.6333350648563503,6.934453563801998
3.2396286372841363,10.49519370751147
2.4034635407019893,5.776636991483743
3.469504911972157,12.037464334198924
2.6614685405828253,7.083414792512074
3.628666280266167,13.167218973540702
3.3273662686068004,11.071366285462343
3.9402129812502236,15.525278337612775
3.3978645625576505,11.545483585485094
4.07062537540504,16.569990946891423
4.069381300922466,16.559864172297424
3.4613647561812626,11.981045975333771
3.474495569973054,12.072119465762379
4.380821389998989,19.191596051072672
3.742757041360696,14.00823027065507
4.024208133753181,16.194251103765257
3.632389288545117,13.194251943537301
4.30118979757252,18.500233674741935
3.597577772244992,12.942565827351242
4.276664771197575,18.28986156520241
3.998515607578451,15.988127064048468
4.326265550787049,18.71657361592677
3.7093341302358613,13.759159689732634
3.0024203608664486,9.014528023345415
4.023462612392573,16.188251393320872
3.619014270899843,13.097264292976721
3.2451945687979453,10.531287789355682
4.356042336150359,18.975104834334275
3.203366327293237,10.261555826836162
3.541236245175201,12.540354144142556
2.375825344154146,5.644546065925166
2.7919149414118003,7.794789040078456
3.702545317564708,13.708841828620345
3.1952944024570518,10.209906318373367
3.025436235192225,9.153264413214103
3.0116254720639244,9.069887983984255
2.5888302441477418,6.702042033014056
2.6249270642912443,6.89024209284865
2.812994272074147,7.91293677472196
2.667301018150664,7.114494721427568
2.9674226821347958,8.805597374448066
2.265959362592469,5.134571832920469
2.0793568288143742,4.32372482153697
2.3224717438597287,5.393875001026849
2.9267985349603527,8.566149664246067
2.905859229626717,8.444017862406778
3.1233152766059997,9.755098317080412
2.8571746463354284,8.16344695966198
1.4402010184603828,2.074178973574324
1.9114781923072188,3.653748879666073
2.26361936208641,5.123972616412486
2.653725437464729,7.042258697447367
3.0388363427472638,9.234526318001565
1.8858578244576387,3.556459734068098
1.750767333119046,3.0651862547167767
2.8660217930578065,8.214080918282283
1.5784696600672117,2.491566467752699
2.600405253338661,6.762107481591306
2.5058598710753355,6.279333693465697
3.1969318203273227,10.22037306382137
3.0587904438916667,9.35619897964298
3.555444886642797,12.641188341954411
3.209413636020665,10.300335887075386
2.445944039173456,5.9826422427681605
2.234206760484683,4.991679848595462
3.3934668024478607,11.515616939315708
3.534356144590003,12.49167335680111
3.3940893613557925,11.51984259286857
3.5516494926840343,12.614214118882758
4.003260140623975,16.026091753508688
3.8173804648472975,14.57239361339777
3.712019222085528,13.779086705132448
3.4573640809402137,11.953366388175569
3.8069525924820606,14.492888041405882
3.4847667581949016,12.143599359020204
4.623925392660834,21.38068603689365
4.2752111885477415,18.27743070668379
3.905868818045717,15.255811223781846
3.8735404966252287,15.004315978995624
4.139363105801373,17.13432692166959
4.00762339744743,16.061045295768082
4.1992812155175665,17.63396272699869
4.280036335844791,18.318711036151704
4.331963440424826,18.7659072491773
4.302397062668839,18.510620484861455
4.272357829744124,18.25304142537592
4.618442382029851,21.330010036129565
3.796747639041001,14.415292634563414
4.586854661601777,21.03923568665795
5.252566186261678,27.58945154105955
4.521448169338449,20.443493548014015
4.041145368490284,16.33085588927047
4.376815539040114,19.156514262783
3.928717991920292,15.43482506003821
3.1450671793017486,9.891447562321057
4.228298911071668,17.878511681369858
4.0292024439143415,16.234472334045304
3.4781052968438337,12.097216455933133
2.825532231798097,7.983632392929936
3.3940951450661867,11.51988185376186
3.2701835023930954,10.694100139323972
2.595014718114164,6.734101387229134
3.2173786170600547,10.35152516551527
1.6664417990321914,2.7770282695616464
2.0398567507049834,4.161015563396693
3.185944845627397,10.150244559379779
2.215842828719663,4.909959441588358
2.3200268144320555,5.382524419683751
2.577056079173428,6.641218035204722
1.6868160911822865,2.8453485254714876
1.6461092315927792,2.70967560233497
1.9913866520659265,3.965620798026339
1.1753992457359257,1.381563386876583
1.74209346440022,3.0348896387059603
2.0867857009234343,4.354674561578509
1.0207192886076273,1.0418678661356606
1.864050725811857,3.474685108399711
1.069816840237659,1.144508071656089
1.1079452187654222,1.2275426077851592
0.8619500999316799,0.742957974772233
1.321747642251429,1.7470168297972113
1.3790995186096713,1.901915482229427
0.01096175334181404,0.00012016003632677128
1.2883448509184796,1.6598324548881596
1.8673622088140944,3.4870416189070537
0.6968912015895181,0.48565734685288237
1.3755863275171578,1.8922377444521414
0.7471993071079485,0.5583068045425983
0.4566109299214143,0.2084935413236987
0.8963088426304126,0.8033695413774696
0.5492877784440697,0.3017170635480214
0.8733210278496325,0.7626896176843386
0.20660950642793247,0.042687488146393865
0.2883720545352773,0.08315844183689695
1.2682012769065418,1.6083344787473832
1.0103684566496334,1.020844418192562
0.7192951992077463,0.5173855836033114
1.134038758389797,1.2860439055302726
0.454145373566828,0.20624802033215375
0.9112600721632791,0.8303949191190246
1.4214377618896699,2.0204853109259138
0.7968423717315223,0.6349577653867176
0.5200476688667526,0.2704495778937435
0.8526714861703489,0.7270486633279516
1.2322971541945984,1.5185562762361058
0.07191787928617188,0.00517218136102039
0.5043154976083097,0.2543341211279171
1.2913080444161935,1.667476465573974
1.1758437782596567,1.3826085908719448
0.7153623098851383,0.5117432344042006
0.9563217684973416,0.9145513249018831
0.5499598528566003,0.3024558397540535
0.12990108354919605,0.016874291507255213
-0.3775138867275048,0.14251673467210732
1.4344993379939452,2.057788350705067
0.3921141077543697,0.15375347350000548
0.6948884329675487,0.48286993427209535
0.3846426957058897,0.14795000335989367
0.8815419163683926,0.7771161503144581
0.484137178307144,0.23438880741920332
1.05699207501749,1.117232246649779
1.0209866112025976,1.0424136602549643
1.7021053809908344,2.8971627279979537
1.8805759843903909,3.5365660330658875
0.4710108578787211,0.2218512282396488
1.790497038020625,3.205879643160632
0.9155735748969442,0.8382749710495704
1.6579120409792083,2.7486723356238443
2.192311679338445,4.806230499363753
0.7900570362185377,0.6241901204784198
0.784698837452136,0.6157522654987337
1.6151940307369457,2.6088517569282614
1.0522806775108977,1.107294624262794
0.7943706077055891,0.631024662386547
1.260330264733712,1.5884323762037487
2.130277519476397,4.538082309986511
1.70871165113892,2.9196955067378942
3.5584298345151613,12.662422887167597
2.5540641503478345,6.523243684092006
