metal_1,metal_2,alloy_hardness
0.9580003928269339,0.14065940248217848,1.2541571385262777
0.9201465423905784,0.10708865275956121,0.9568464253764659
0.5906457913209071,0.4833164875065641,1.9525173883657725
0.7874274185162715,0.2394457843855957,1.6365222357750648
0.22397409918164854,0.8174538528475233,2.367797314043384
0.3397285052489587,0.6946220344139622,2.11506036925355
0.2426662308610195,0.8373696912416991,2.8995785084629646
0.7210719675235576,0.3651957098692561,1.7585177794195528
0.6664920169532474,0.4306975443796341,1.5912160536084115
0.6503867954169622,0.4146611830744299,1.780010355536743
0.1483092222173136,0.911191093839783,2.5160280805335473
0.8231284336705043,0.2304113069971492,1.147929916269388
0.6179234930729951,0.48055727605001697,1.8700858891145549
0.3389311661926749,0.7989308321533574,2.0074036014882974
0.31478563632187895,0.7912868357000054,2.0074166852936366
0.4487651438851986,0.6419138803189849,1.9839349025319102
0.4405731947661268,0.6878836951133027,2.001016500022429
0.6790153203370547,0.35775695331003565,1.5808480134159804
0.6334217506171921,0.45200887005331714,1.512442341896841
0.7366222294627379,0.39961349742915375,1.332386796416376
0.6712100588636944,0.4447368452247001,2.1218327867681834
0.5673031000901602,0.5047211285790678,1.7750224107057295
0.5918979770386215,0.46366690371574654,1.749780739357842
0.44993040957619945,0.6152177189835848,1.6893965199735899
0.8296508548531542,0.2817994574903776,1.2889535461929913
0.9682052150520714,0.13529958879551224,1.1518346288660746
0.8406847764862245,0.25664426347011526,1.0728691725409947
0.5436111815433556,0.5939124226266104,2.1692729540096045
0.6649323908701447,0.4320985787984457,1.5610684547857807
0.24675236272917925,0.8148346313654391,2.3683328193771773
0.5982143633608482,0.4918932438342292,1.6734674418061866
0.334017581225903,0.7721147910598237,2.863431500532609
0.3485694261686447,0.7858837698331815,2.452846429483706
0.7345163234840204,0.3362489971567145,1.2288355827151891
0.6866307122056643,0.3936353654217095,1.8231730364965901
0.71945486299837,0.4215311170501522,1.4288373016560711
0.746676426694545,0.30227200889888645,1.4557083521423935
0.23511588611069614,0.9080323041653345,2.219295267636756
0.7307145129408359,0.4292816025621584,1.4365128084027035
0.7292668731532868,0.30686455815940417,1.44907585659878
0.38841087435346644,0.6769367974438916,2.3538379116839936
0.9395770496886012,0.18413710759939642,1.284830442784283
0.4046127757078761,0.7204043299394711,2.2869136949292295
0.6781581802910628,0.352303939854821,1.4097940759582035
0.9546531030189498,0.0976553883821188,0.6279887705734494
0.773892525553867,0.30462924771620886,1.2578192166038165
0.5614152536538053,0.6009027486333836,1.9989638068140088
0.9054841508543313,0.12416789646506629,1.2922683968042592
0.5428136777031051,0.5657573262795351,2.0759902289338257
0.6123534466326758,0.5216504221055167,1.4865446741085422
0.8388683094631154,0.1800276783183911,1.2099723367669877
0.792544868052849,0.27238967103443135,1.2634433110520638
0.8660693801590628,0.17949964918685815,0.9853378276431476
1.0216512499594237,0.125396124136651,1.3007586945795937
0.6143440840061026,0.4562139425800235,1.9907357923701607
0.6562941650240384,0.4604517177306773,2.02046934799512
0.4407116674255628,0.6438537858931168,1.9124686442992536
0.3981357963573073,0.6719727689003113,2.0867510090954378
0.1520366491701706,0.8533180379018593,2.5448066207266398
0.4248426933842035,0.6411036870458704,2.3420400363024045
0.6347948316840739,0.4359080400820019,1.5727253924687572
0.592923826862347,0.4977137191351119,1.7896502401017287
0.8400708784635632,0.2948324453451002,1.1979844709973568
0.4750857431812248,0.5862854052921657,1.6848903030375542
0.4219814346371677,0.6821551954163839,2.421578476484869
0.8190209900146537,0.2684181044223941,1.7133353104245417
0.4501964499834598,0.6722556045578124,2.1989607332618135
0.5979788197869519,0.4516847918006284,1.953916419661843
0.18796884016404847,0.8407033478097762,2.550487889855286
0.6788804101193414,0.4082607101867334,1.4923826020282607
0.638816477710588,0.4327780841354445,1.777499631494025
0.5198144649410887,0.5797454888508298,2.3935600731100704
0.18800718743146705,0.9226282430318399,2.696935406749499
0.6734435275427954,0.34976562356610286,1.8639013121946055
0.9023778340592379,0.18716058942200542,0.558923326302818
0.7174943229152828,0.348069998391886,1.7171799441847468
0.6969834007248494,0.3870752046027308,1.6299707815925846
0.5143770467501662,0.587953075156956,1.9534844346045674
0.4748134715463595,0.5814893972864597,1.992221857539614
0.3497983114193627,0.761594867479887,1.8876906852088005
0.6033860751999409,0.44280998227349966,1.626898050061062
0.9573711441610655,0.15268257371181432,1.254697008174445
0.7062179131654859,0.41178923459731614,2.0610591281428134
0.2359207157117924,0.7953481003949995,2.242397462328379
0.6296419760144553,0.40589472792563824,1.3952027590680731
0.4474041463955925,0.6473150437255525,2.013910016676116
0.6231401865748435,0.43834669030151063,1.9170307869048937
0.905274757524667,0.19033165606626745,1.3084575031383905
0.7447133073247175,0.2840689481802505,1.2144801009237094
0.5983836975499,0.4573070638519566,1.8486217473841087
0.413672958327612,0.6645590488187483,2.1816194921208667
0.6202277200120607,0.5010819226994913,2.115634735743757
0.6373123543097813,0.4753696689731207,1.6379080877598053
0.5921481018034005,0.45334414478944457,1.6202649995222922
0.6397010776674661,0.39662380332208047,1.4815454493506683
0.6856609454973134,0.46115722084464084,1.4532538709982061
0.5423800607086326,0.6070602682599152,2.1875909347545224
0.524266521208942,0.508091907024518,1.8638060603274684
0.1613677633705073,0.8930684384614272,2.5918514429154045
0.23585105768224013,0.7893416047502224,2.2952290885891204
0.31001270407871345,0.7040198227238204,1.818229486737571
0.599003755114781,0.47226448427212736,1.6606358772398233
0.7336148464298295,0.3426714775022913,1.4259506498050112
0.7083336578564609,0.395775878020696,1.445091974613144
0.8376558185648294,0.271913088299395,1.3630736555465122
0.3579642981652583,0.6861449235910932,2.267411783142173
0.4989780175423197,0.54918504434942,2.3680796258932117
0.6750493680976202,0.454557852623901,1.832367379177283
0.38452841688258,0.6446886041274006,2.132981826945473
0.29450014539956426,0.7902025894208999,2.396496434720722
0.4048873358495706,0.6712916658939722,1.6890695297067266
0.3935972394894378,0.6696644615543569,2.145962155290204
0.7908286490520006,0.26483939283042895,1.3504043800285441
0.8693960955173622,0.17495115830394278,1.760060098550512
0.6303340357929899,0.4583759312657614,1.7073715883949936
0.677853190140414,0.37258823734898955,1.6210047377707857
0.793839811622342,0.30336590742924385,1.4452595914837627
0.7633606112036591,0.3312722528100645,1.2150078602289696
0.6777312051932308,0.4017421171427188,1.9186632602501426
0.913218911361377,0.12768240227669206,1.2342493763631468
0.6969153724914889,0.4140847267018134,1.886927539357691
0.6226645460173578,0.4653075730752134,1.541240401544313
0.5771559113057934,0.5594180994158195,2.356108787287277
0.5054588425032522,0.5954894831806611,1.6914645263471653
0.4095736001745809,0.6653691852165982,2.302395429274443
0.4807074090796771,0.5862535564225921,2.537081984799948
0.691583509267793,0.40744384751256546,1.4162809705228174
0.587755178830219,0.49619407243658775,1.6847629637392894
0.5028620740683792,0.5876714168843493,2.0407891659933375
0.620303712424766,0.4191867180901939,1.5019949531662982
0.507471830014125,0.5328919811746002,1.4684819157713926
0.389021901165481,0.7104892295011113,2.2876303333703216
0.5362682268433561,0.5594711258186611,1.699105675867813
0.4628135845267532,0.6212446490189988,2.194945639242545
0.7198728730925813,0.29774083751006036,1.1332393270643117
0.6208199553037407,0.515521162837722,2.3048670450712914
0.8357308904121218,0.3016382157894561,1.2948322146964308
0.6225937435186035,0.4639420178577021,1.6839044180402913
0.7338660646390986,0.35966475919403673,1.7662396465636263
0.8414162711632579,0.2520669998559929,1.0399011916227479
0.8054397723943449,0.2930639068710515,1.491496476658532
0.3611416994770997,0.7239554565117596,2.6097937575829855
0.543901883408082,0.5099728452614174,1.4219496105520273
0.4486498048711271,0.6596075322038697,2.2236308661158124
0.6360258043309408,0.48266882612113227,1.8990029812564437
0.25962280770620727,0.8244832498955216,2.6785282753370994
0.6156721310440483,0.41615048569931523,1.3048859104224735
0.5294127006299042,0.5741330211382155,1.6716976107734816
0.24115646790189582,0.8287213683232976,2.607805964276013
0.8038609056591434,0.26450512260595654,1.4216224417853096
0.7142645606027473,0.4211227768620802,1.7902561037754572
0.7317514107138191,0.35622542093956816,1.6370397259067675
0.419989944790319,0.6746006226998794,2.0237856324953345
0.7200444346097065,0.3406587649946927,1.5500841538840355
0.803365461066905,0.24628225131164577,1.3654803333265126
0.5383505350233622,0.5058412449563032,1.6272864153856799
0.6603510325446784,0.3991265938876762,2.074174441993896
0.792749379982379,0.33691321758834947,1.6719472629753742
0.41530364459599384,0.637611862890967,1.780313358968233
0.7206077886352404,0.34202898699004214,1.6608331517638244
0.8159974924891666,0.28038922598848426,1.163494752897789
0.6056324171456718,0.5371932068346136,2.1639831885851253
0.7537924886578479,0.31518910157584595,1.7390086881372366
0.6673963388269165,0.3731285891380458,1.331611526653126
0.2941177598385773,0.7284819132810575,2.4704075319928305
0.7929484637761232,0.3079137503635063,1.5698849466007667
0.7681789019353463,0.3156736206080061,1.670714803757987
0.5370326103435725,0.5712196338163161,2.474889757456008
0.21996240883617257,0.8552341947458229,2.474317964072924
0.6172775711287193,0.4205080609013422,1.4403677127433736
